,Unnamed: 0,data,method,ISO score,GED score,IM score,ARI,GRI,PDT score,type,source
42,42.0,dentate,modified_map,0.0,0.4,0.3491108916276566,0.6710766633593449,0.3048195662372631,0.6380674657637522,UMI,dyno
43,43.0,dentate,modified_mean,0.0,0.4,0.3491108916276566,0.6710766633593449,0.3048195662372631,0.6380674657637522,UMI,dyno
44,44.0,fibroblast,map,0.0,0.2857142857142857,0.4162252759710877,0.6636503784050641,-0.0285633099897765,0.7032013092818098,non-UMI,dyno
45,45.0,fibroblast,mean,0.0,0.2857142857142857,0.4162252759710877,0.6636503784050641,-0.0285633099897765,0.7032013092818098,non-UMI,dyno
46,46.0,fibroblast,modified_map,0.0,0.2857142857142857,0.4162252759710877,0.6636503784050641,-0.0285633099897765,0.7032013092818098,non-UMI,dyno
47,47.0,fibroblast,modified_mean,0.0,0.2857142857142857,0.4162252759710877,0.6636503784050641,-0.0285633099897765,0.7032013092818098,non-UMI,dyno
48,48.0,germline,map,0.0,0.0,0.113243649326431,0.5,0.0379028276145936,0.2496999373396957,non-UMI,dyno
49,49.0,germline,mean,0.0,0.0,0.113243649326431,0.5,0.0379028276145936,0.2496999373396957,non-UMI,dyno
50,50.0,germline,modified_map,0.0,0.0,0.113243649326431,0.5,0.0379028276145936,0.2496999373396957,non-UMI,dyno
51,51.0,germline,modified_mean,0.0,0.0,0.113243649326431,0.5,0.0379028276145936,0.2496999373396957,non-UMI,dyno
52,52.0,human_embryos,map,0.0,0.4,0.0,0.7418674088541317,0.140637058652594,0.6455484127293477,non-UMI,dyno
53,53.0,human_embryos,mean,0.0,0.4,0.0,0.7418674088541317,0.140637058652594,0.6455484127293477,non-UMI,dyno
54,54.0,human_embryos,modified_map,0.0,0.4,0.0,0.7418674088541317,0.140637058652594,0.6455484127293477,non-UMI,dyno
55,55.0,human_embryos,modified_mean,0.0,0.4,0.0,0.7418674088541317,0.140637058652594,0.6455484127293477,non-UMI,dyno
56,56.0,immune,map,0.0,0.0,0.0,0.8814849268904915,0.3079698988087923,,UMI,dyno
57,57.0,immune,mean,0.0,0.0,0.0,0.8814849268904915,0.3079698988087923,,UMI,dyno
58,58.0,immune,modified_map,0.0,0.0,0.0,0.8814849268904915,0.3079698988087923,,UMI,dyno
59,59.0,immune,modified_mean,0.0,0.0,0.0,0.8814849268904915,0.3079698988087923,,UMI,dyno
60,60.0,linear,map,0.0,0.0,0.0,0.5943299532522026,0.4767776796580106,0.7306979260210353,UMI,our model
61,61.0,linear,mean,0.0,0.0,0.0,0.5943299532522026,0.4767776796580106,0.7306979260210353,UMI,our model
62,62.0,linear,modified_map,0.0,0.0,0.0,0.5943299532522026,0.4767776796580106,0.7306979260210353,UMI,our model
63,63.0,linear,modified_mean,0.0,0.0,0.0,0.5943299532522026,0.4767776796580106,0.7306979260210353,UMI,our model
64,64.0,linear_1,map,0.0,0.75,0.0,0.773877323174045,0.0740045200728327,0.870795712908555,non-UMI,dyngen
65,65.0,linear_1,mean,0.0,0.75,0.0,0.773877323174045,0.0740045200728327,0.870795712908555,non-UMI,dyngen
66,66.0,linear_1,modified_map,0.0,0.75,0.0,0.773877323174045,0.0740045200728327,0.870795712908555,non-UMI,dyngen
67,67.0,linear_1,modified_mean,0.0,0.75,0.0,0.773877323174045,0.0740045200728327,0.870795712908555,non-UMI,dyngen
68,68.0,linear_2,map,0.0,0.0,0.0,0.5,0.5911704199904093,0.1659095739980505,non-UMI,dyngen
69,69.0,linear_2,mean,0.0,0.0,0.0,0.5,0.5911704199904093,0.1659095739980505,non-UMI,dyngen
70,70.0,linear_2,modified_map,0.0,0.0,0.0,0.5,0.5911704199904093,0.1659095739980505,non-UMI,dyngen
71,71.0,linear_2,modified_mean,0.0,0.0,0.0,0.5,0.5911704199904093,0.1659095739980505,non-UMI,dyngen
72,72.0,linear_3,map,0.0,0.0,0.0,0.5722389633802845,0.4985071470441172,0.8346389957992704,non-UMI,dyngen
73,73.0,linear_3,mean,0.0,0.0,0.0,0.5722389633802845,0.4985071470441172,0.8346389957992704,non-UMI,dyngen
74,74.0,linear_3,modified_map,0.0,0.0,0.0,0.5722389633802845,0.4985071470441172,0.8346389957992704,non-UMI,dyngen
75,75.0,linear_3,modified_mean,0.0,0.0,0.0,0.5722389633802845,0.4985071470441172,0.8346389957992704,non-UMI,dyngen
76,76.0,mesoderm,map,0.0,0.0,0.0,0.574487214817882,-0.1825476054068913,0.278896933337345,non-UMI,dyno
77,77.0,mesoderm,mean,0.0,0.0,0.0,0.574487214817882,-0.1825476054068913,0.278896933337345,non-UMI,dyno
78,78.0,mesoderm,modified_map,0.0,0.0,0.0,0.574487214817882,-0.1825476054068913,0.278896933337345,non-UMI,dyno
79,79.0,mesoderm,modified_mean,0.0,0.0,0.0,0.574487214817882,-0.1825476054068913,0.278896933337345,non-UMI,dyno
80,80.0,planaria_muscle,map,0.0,0.6666666666666667,0.9999999999999944,0.5,0.2619454846989079,0.0718019113724936,UMI,dyno
81,81.0,planaria_muscle,mean,0.0,0.6666666666666667,0.9999999999999944,0.5,0.2619454846989079,0.0718019113724936,UMI,dyno
82,82.0,planaria_muscle,modified_map,0.0,0.6666666666666667,0.9999999999999944,0.5,0.2619454846989079,0.0718019113724936,UMI,dyno
83,83.0,planaria_muscle,modified_mean,0.0,0.6666666666666667,0.9999999999999944,0.5,0.2619454846989079,0.0718019113724936,UMI,dyno
84,84.0,trifurcating_1,map,0.0,0.3,0.5301951163873905,0.5255792750226942,0.2099567495266833,0.3293173346667343,non-UMI,dyngen
85,85.0,trifurcating_1,mean,0.0,0.3,0.5301951163873905,0.5255792750226942,0.2099567495266833,0.3293173346667343,non-UMI,dyngen
86,86.0,trifurcating_1,modified_map,0.0,0.3,0.5301951163873905,0.5255792750226942,0.2099567495266833,0.3293173346667343,non-UMI,dyngen
87,87.0,trifurcating_1,modified_mean,0.0,0.3,0.5301951163873905,0.5255792750226942,0.2099567495266833,0.3293173346667343,non-UMI,dyngen
88,88.0,trifurcating_2,map,0.0,0.0,0.0,0.6025488803980918,0.4143311912642624,0.1412889973147487,non-UMI,dyngen
89,89.0,trifurcating_2,mean,0.0,0.0,0.0,0.6025488803980918,0.4143311912642624,0.1412889973147487,non-UMI,dyngen
90,90.0,trifurcating_2,modified_map,0.0,0.0,0.0,0.6025488803980918,0.4143311912642624,0.1412889973147487,non-UMI,dyngen
91,91.0,trifurcating_2,modified_mean,0.0,0.0,0.0,0.6025488803980918,0.4143311912642624,0.1412889973147487,non-UMI,dyngen
92,,multifurcating,mean,0.0,0.0,0.0,0.5,0.1733231098662756,0.36589907002924316,UMI,our model
93,,multifurcating,modified_mean,0.0,0.0,0.0,0.5,0.1733231098662756,0.36589907002924316,UMI,our model
94,,multifurcating,map,0.0,0.0,0.0,0.5,0.1733231098662756,0.36589907002924316,UMI,our model
95,,multifurcating,modified_map,0.0,0.0,0.0,0.5,0.1733231098662756,0.36589907002924316,UMI,our model
96,,multifurcating,mean,0.0,0.0,0.0,0.5,0.1733231098662756,0.36589907002924316,UMI,our model
97,,multifurcating,modified_mean,0.0,0.0,0.0,0.5,0.1733231098662756,0.36589907002924316,UMI,our model
98,,multifurcating,map,0.0,0.0,0.0,0.5,0.1733231098662756,0.36589907002924316,UMI,our model
99,,multifurcating,modified_map,0.0,0.0,0.0,0.5,0.1733231098662756,0.36589907002924316,UMI,our model
100,,multifurcating,mean,0.0,0.0,0.0,0.5,0.1733231098662756,0.36589907002924316,UMI,our model
101,,multifurcating,modified_mean,0.0,0.0,0.0,0.5,0.1733231098662756,0.36589907002924316,UMI,our model
102,,multifurcating,map,0.0,0.0,0.0,0.5,0.1733231098662756,0.36589907002924316,UMI,our model
103,,multifurcating,modified_map,0.0,0.0,0.0,0.5,0.1733231098662756,0.36589907002924316,UMI,our model
104,,multifurcating,mean,0.0,0.0,0.0,0.5,0.1733231098662756,0.36589907002924316,UMI,our model
105,,multifurcating,modified_mean,0.0,0.0,0.0,0.5,0.1733231098662756,0.36589907002924316,UMI,our model
106,,multifurcating,map,0.0,0.0,0.0,0.5,0.1733231098662756,0.36589907002924316,UMI,our model
107,,multifurcating,modified_map,0.0,0.0,0.0,0.5,0.1733231098662756,0.36589907002924316,UMI,our model
108,,multifurcating,mean,0.0,0.0,0.0,0.5,0.1733231098662756,0.36589907002924316,UMI,our model
109,,multifurcating,modified_mean,0.0,0.0,0.0,0.5,0.1733231098662756,0.36589907002924316,UMI,our model
110,,multifurcating,map,0.0,0.0,0.0,0.5,0.1733231098662756,0.36589907002924316,UMI,our model
111,,multifurcating,modified_map,0.0,0.0,0.0,0.5,0.1733231098662756,0.36589907002924316,UMI,our model
